name,microseconds
8_14_null_100,211.661000
2_8,208.379000
8_14,208.344000
8_14_null_2,182.029000
8_14_null_10,217.037000
8_14_null_100,211.713000
2_8,208.450000
8_14,208.332000
8_14_null_2,181.983000
8_14_null_10,216.558000
8_14_null_100,211.362000
2_8,208.488000
8_14,208.434000
8_14_null_2,181.984000
8_14_null_10,216.814000
8_14_null_100,211.985000
2_8,208.634000
8_14,208.534000
8_14_null_2,181.975000
8_14_null_10,217.044000
8_14_null_100,211.460000
2_8,208.644000
8_14,208.453000
8_14_null_2,181.976000
8_14_null_10,216.812000
8_14_null_100,211.762000
2_8,208.649000
8_14,208.498000
8_14_null_2,182.141000
8_14_null_10,216.683000
8_14_null_100,211.682000
2_8,208.647000
8_14,208.428000
8_14_null_2,182.094000
8_14_null_10,217.005000
8_14_null_100,211.480000
2_8,208.682000
8_14,208.509000
8_14_null_2,182.105000
8_14_null_10,216.746000
8_14_null_100,211.668000
2_8,208.613000
8_14,208.423000
8_14_null_2,182.031000
8_14_null_10,217.117000
8_14_null_100,211.867000
2_8,208.626000
8_14,208.305000
8_14_null_2,181.982000
8_14_null_10,216.532000
8_14_null_100,211.778000
2_8,208.455000
8_14,208.378000
8_14_null_2,182.021000
8_14_null_10,216.709000
8_14_null_100,211.760000
2_8,208.760000
8_14,208.412000
8_14_null_2,182.057000
8_14_null_10,217.295000
8_14_null_100,211.652000
2_8,208.578000
8_14,208.390000
8_14_null_2,182.114000
8_14_null_10,216.703000
8_14_null_100,211.744000
2_8,208.495000
8_14,208.344000
8_14_null_2,182.089000
8_14_null_10,216.691000
8_14_null_100,211.276000
2_8,208.507000
8_14,208.386000
8_14_null_2,182.119000
8_14_null_10,218.663000
8_14_null_100,211.612000
2_8,208.423000
8_14,208.335000
8_14_null_2,181.385000
8_14_null_10,217.336000
8_14_null_100,211.787000
2_8,208.740000
8_14,208.408000
8_14_null_2,182.062000
8_14_null_10,216.728000
8_14_null_100,211.586000
2_8,208.592000
8_14,208.580000
8_14_null_2,182.239000
8_14_null_10,217.070000
8_14_null_100,211.673000
2_8,208.339000
8_14,208.477000
8_14_null_2,182.069000
8_14_null_10,216.723000
8_14_null_100,217.651000
2_8,208.767000
8_14,208.425000
8_14_null_2,182.065000
8_14_null_10,216.768000
8_14_null_100,211.623000
2_8,208.629000
8_14,208.393000
8_14_null_2,181.987000
8_14_null_10,216.710000
8_14_null_100,217.328000
2_8,209.794000
8_14,208.598000
8_14_null_2,182.137000
8_14_null_10,216.944000
8_14_null_100,211.646000
2_8,208.322000
8_14,208.517000
8_14_null_2,182.139000
8_14_null_10,217.557000
8_14_null_100,211.337000
2_8,208.735000
8_14,208.423000
8_14_null_2,182.120000
8_14_null_10,216.634000
8_14_null_100,211.791000
2_8,208.704000
8_14,208.443000
8_14_null_2,181.991000
8_14_null_10,216.780000
8_14_null_100,211.734000
2_8,208.727000
8_14,208.496000
8_14_null_2,181.964000
8_14_null_10,216.719000
8_14_null_100,211.402000
2_8,208.567000
8_14,208.359000
8_14_null_2,182.075000
8_14_null_10,216.440000
8_14_null_100,211.712000
2_8,208.559000
8_14,208.361000
8_14_null_2,181.991000
8_14_null_10,216.695000
8_14_null_100,211.711000
2_8,208.449000
8_14,208.341000
8_14_null_2,181.921000
8_14_null_10,216.609000
8_14_null_100,211.706000
2_8,208.604000
8_14,208.435000
8_14_null_2,181.992000
8_14_null_10,217.608000
8_14_null_100,211.766000
2_8,208.478000
8_14,208.489000
8_14_null_2,181.959000
8_14_null_10,216.779000
8_14_null_100,211.351000
2_8,208.501000
8_14,208.396000
8_14_null_2,181.989000
8_14_null_10,216.829000
8_14_null_100,211.738000
2_8,208.483000
8_14,208.238000
8_14_null_2,182.002000
8_14_null_10,216.928000
8_14_null_100,211.964000
2_8,208.660000
8_14,208.478000
8_14_null_2,182.076000
8_14_null_10,217.775000
8_14_null_100,211.654000
2_8,208.766000
8_14,208.369000
8_14_null_2,182.128000
8_14_null_10,216.787000
8_14_null_100,211.762000
2_8,208.578000
8_14,208.313000
8_14_null_2,182.023000
8_14_null_10,216.753000
8_14_null_100,211.296000
2_8,208.582000
8_14,208.553000
8_14_null_2,182.108000
8_14_null_10,217.075000
8_14_null_100,211.653000
2_8,208.526000
8_14,208.415000
8_14_null_2,182.154000
8_14_null_10,216.704000
8_14_null_100,211.618000
2_8,208.571000
8_14,208.430000
8_14_null_2,182.054000
8_14_null_10,216.654000
8_14_null_100,211.357000
2_8,208.554000
8_14,208.385000
8_14_null_2,182.158000
8_14_null_10,216.692000
8_14_null_100,211.774000
2_8,208.638000
8_14,208.315000
8_14_null_2,181.963000
8_14_null_10,216.802000
8_14_null_100,211.760000
2_8,208.670000
8_14,208.519000
8_14_null_2,181.905000
8_14_null_10,216.762000
8_14_null_100,211.715000
2_8,208.558000
8_14,208.540000
8_14_null_2,181.392000
8_14_null_10,216.865000
8_14_null_100,211.708000
2_8,208.338000
8_14,208.769000
8_14_null_2,182.058000
8_14_null_10,216.716000
8_14_null_100,211.482000
2_8,208.528000
8_14,208.434000
8_14_null_2,182.127000
8_14_null_10,216.637000
8_14_null_100,211.767000
2_8,208.455000
8_14,208.396000
8_14_null_2,182.146000
8_14_null_10,216.849000
8_14_null_100,211.490000
2_8,208.588000
8_14,208.333000
8_14_null_2,182.060000
8_14_null_10,216.683000
8_14_null_100,211.516000
2_8,208.608000
8_14,208.413000
8_14_null_2,182.046000
8_14_null_10,216.801000
8_14_null_100,211.620000
2_8,211.376000
8_14,208.524000
8_14_null_2,182.024000
8_14_null_10,217.051000
8_14_null_100,212.592000
2_8,209.235000
8_14,211.546000
8_14_null_2,182.031000
8_14_null_10,216.880000
8_14_null_100,211.458000
2_8,208.575000
8_14,208.353000
8_14_null_2,181.968000
8_14_null_10,216.699000
8_14_null_100,211.284000
2_8,208.684000
8_14,208.304000
8_14_null_2,181.702000
8_14_null_10,216.799000
8_14_null_100,211.710000
2_8,208.910000
8_14,208.395000
8_14_null_2,182.099000
8_14_null_10,216.643000
8_14_null_100,211.373000
2_8,208.681000
8_14,208.408000
8_14_null_2,182.174000
8_14_null_10,216.637000
8_14_null_100,211.393000
2_8,208.451000
8_14,208.421000
8_14_null_2,182.135000
8_14_null_10,216.694000
8_14_null_100,211.660000
2_8,208.710000
8_14,208.435000
8_14_null_2,182.001000
8_14_null_10,216.748000
8_14_null_100,212.020000
2_8,208.781000
8_14,208.471000
8_14_null_2,181.983000
8_14_null_10,216.884000
8_14_null_100,211.751000
2_8,208.606000
8_14,208.367000
8_14_null_2,182.090000
8_14_null_10,218.762000
8_14_null_100,211.744000
2_8,208.636000
8_14,208.324000
8_14_null_2,182.009000
8_14_null_10,216.627000
8_14_null_100,211.600000
2_8,208.665000
8_14,208.371000
8_14_null_2,182.017000
8_14_null_10,216.677000
8_14_null_100,211.677000
2_8,208.597000
8_14,208.374000
8_14_null_2,182.056000
8_14_null_10,216.628000
8_14_null_100,211.745000
2_8,208.595000
8_14,208.400000
8_14_null_2,181.985000
8_14_null_10,216.711000
8_14_null_100,211.618000
2_8,208.508000
8_14,208.849000
8_14_null_2,182.006000
8_14_null_10,216.957000
8_14_null_100,211.934000
2_8,208.387000
8_14,208.405000
8_14_null_2,182.037000
8_14_null_10,217.974000
8_14_null_100,211.397000
2_8,208.614000
8_14,208.426000
8_14_null_2,181.947000
8_14_null_10,216.729000
8_14_null_100,211.718000
2_8,208.641000
8_14,208.410000
8_14_null_2,182.008000
8_14_null_10,216.794000
8_14_null_100,211.452000
2_8,208.626000
8_14,208.304000
8_14_null_2,183.964000
8_14_null_10,227.196000
8_14_null_100,269.858000
2_8,258.252000
8_14,264.053000
8_14_null_2,197.325000
8_14_null_10,224.719000
8_14_null_100,222.557000
2_8,222.529000
8_14,218.232000
8_14_null_2,190.915000
8_14_null_10,229.244000
8_14_null_100,227.637000
2_8,221.187000
8_14,212.566000
8_14_null_2,186.466000
8_14_null_10,224.015000
8_14_null_100,213.872000
2_8,208.633000
8_14,208.519000
8_14_null_2,182.282000
8_14_null_10,217.010000
8_14_null_100,211.246000
2_8,208.575000
8_14,208.443000
8_14_null_2,182.062000
8_14_null_10,216.655000
8_14_null_100,211.420000
2_8,208.653000
8_14,208.443000
8_14_null_2,182.238000
8_14_null_10,217.753000
8_14_null_100,211.750000
2_8,208.576000
8_14,208.474000
8_14_null_2,181.915000
8_14_null_10,216.779000
8_14_null_100,211.634000
2_8,209.171000
8_14,208.635000
8_14_null_2,182.115000
8_14_null_10,216.983000
8_14_null_100,211.657000
2_8,208.724000
8_14,208.597000
8_14_null_2,182.156000
8_14_null_10,216.703000
8_14_null_100,211.571000
2_8,209.903000
8_14,208.399000
8_14_null_2,182.226000
8_14_null_10,216.579000
8_14_null_100,211.732000
2_8,208.612000
8_14,210.477000
8_14_null_2,182.526000
8_14_null_10,217.123000
8_14_null_100,213.440000
2_8,209.483000
8_14,211.282000
8_14_null_2,183.119000
8_14_null_10,218.489000
8_14_null_100,212.214000
2_8,208.729000
8_14,208.252000
8_14_null_2,181.859000
8_14_null_10,216.533000
8_14_null_100,211.520000
2_8,208.482000
8_14,208.285000
8_14_null_2,182.173000
8_14_null_10,216.844000
8_14_null_100,211.752000
2_8,208.760000
8_14,208.493000
8_14_null_2,182.081000
8_14_null_10,217.300000
8_14_null_100,211.606000
2_8,208.620000
8_14,208.383000
8_14_null_2,181.986000
8_14_null_10,216.716000
8_14_null_100,211.758000
2_8,208.371000
8_14,208.236000
8_14_null_2,181.825000
8_14_null_10,216.577000
8_14_null_100,211.504000
2_8,208.360000
8_14,208.447000
8_14_null_2,182.091000
8_14_null_10,217.007000
8_14_null_100,211.661000
2_8,208.410000
8_14,208.295000
8_14_null_2,181.926000
8_14_null_10,216.763000
8_14_null_100,211.416000
2_8,209.666000
8_14,208.881000
8_14_null_2,183.147000
8_14_null_10,218.158000
8_14_null_100,212.571000
2_8,209.585000
8_14,208.474000
8_14_null_2,182.837000
8_14_null_10,217.821000
8_14_null_100,213.428000
2_8,209.367000
8_14,208.450000
8_14_null_2,182.052000
8_14_null_10,216.778000
8_14_null_100,211.561000
2_8,209.482000
8_14,209.051000
8_14_null_2,182.594000
8_14_null_10,217.503000
8_14_null_100,212.824000
2_8,209.690000
8_14,209.635000
8_14_null_2,183.248000
8_14_null_10,218.372000
8_14_null_100,212.980000
2_8,209.969000
8_14,209.674000
8_14_null_2,183.119000
8_14_null_10,218.069000
8_14_null_100,213.022000
2_8,209.160000
8_14,210.117000
8_14_null_2,183.187000
8_14_null_10,218.451000
8_14_null_100,212.896000
2_8,209.771000
8_14,209.455000
8_14_null_2,183.453000
8_14_null_10,219.092000
8_14_null_100,212.182000
2_8,208.844000
8_14,208.712000
8_14_null_2,182.439000
8_14_null_10,217.021000
8_14_null_100,211.855000
2_8,209.027000
8_14,208.407000
8_14_null_2,182.326000
8_14_null_10,217.069000
8_14_null_100,212.660000
2_8,209.988000
8_14,209.161000
8_14_null_2,182.033000
8_14_null_10,216.790000
8_14_null_100,211.682000
2_8,208.474000
8_14,208.456000
8_14_null_2,182.011000
8_14_null_10,216.702000
8_14_null_100,212.240000
2_8,208.648000
8_14,208.372000
8_14_null_2,182.042000
8_14_null_10,216.713000
8_14_null_100,211.479000
2_8,208.645000
8_14,208.487000
8_14_null_2,182.023000
8_14_null_10,219.181000
8_14_null_100,217.099000
2_8,211.261000
8_14,208.507000
8_14_null_2,181.980000
8_14_null_10,217.104000
8_14_null_100,211.644000
2_8,208.482000
8_14,208.368000
8_14_null_2,182.030000
8_14_null_10,217.641000
8_14_null_100,213.085000
2_8,208.871000
8_14,208.527000
8_14_null_2,182.072000
8_14_null_10,216.852000
8_14_null_100,211.519000
2_8,208.620000
8_14,208.451000
8_14_null_2,182.111000
8_14_null_10,217.080000
8_14_null_100,211.672000
2_8,208.684000
8_14,208.499000
8_14_null_2,181.973000
8_14_null_10,216.722000
8_14_null_100,211.278000
2_8,208.642000
8_14,208.334000
8_14_null_2,182.218000
8_14_null_10,216.828000
8_14_null_100,211.754000
2_8,208.656000
8_14,208.341000
8_14_null_2,182.182000
8_14_null_10,216.603000
8_14_null_100,211.800000
2_8,208.549000
8_14,208.362000
8_14_null_2,182.011000
8_14_null_10,216.896000
8_14_null_100,211.789000
2_8,208.748000
8_14,208.513000
8_14_null_2,181.942000
8_14_null_10,216.649000
8_14_null_100,212.501000
2_8,208.747000
8_14,208.518000
8_14_null_2,181.981000
8_14_null_10,216.685000
8_14_null_100,211.710000
2_8,209.128000
8_14,208.370000
8_14_null_2,182.072000
8_14_null_10,216.661000
8_14_null_100,211.706000
2_8,208.523000
8_14,208.384000
8_14_null_2,182.074000
8_14_null_10,216.690000
8_14_null_100,211.822000
2_8,208.534000
8_14,208.488000
8_14_null_2,182.208000
8_14_null_10,216.628000
8_14_null_100,211.775000
2_8,208.551000
8_14,208.353000
8_14_null_2,181.999000
8_14_null_10,216.608000
8_14_null_100,211.450000
2_8,208.642000
8_14,208.394000
8_14_null_2,181.975000
8_14_null_10,217.158000
8_14_null_100,211.590000
2_8,208.601000
8_14,208.298000
8_14_null_2,181.973000
8_14_null_10,217.102000
8_14_null_100,211.260000
2_8,208.561000
8_14,208.362000
8_14_null_2,182.031000
8_14_null_10,216.743000
8_14_null_100,211.536000
2_8,208.599000
8_14,208.282000
8_14_null_2,181.935000
8_14_null_10,216.709000
8_14_null_100,211.630000
2_8,208.633000
8_14,208.389000
8_14_null_2,182.001000
8_14_null_10,217.092000
8_14_null_100,211.707000
2_8,208.587000
8_14,208.381000
8_14_null_2,181.966000
8_14_null_10,216.770000
8_14_null_100,211.241000
2_8,208.690000
8_14,208.398000
8_14_null_2,182.058000
8_14_null_10,216.704000
8_14_null_100,211.587000
2_8,208.487000
8_14,208.346000
8_14_null_2,182.185000
8_14_null_10,217.036000
8_14_null_100,211.624000
2_8,208.629000
8_14,208.544000
8_14_null_2,181.843000
8_14_null_10,216.976000
8_14_null_100,211.428000
2_8,208.294000
8_14,208.356000
8_14_null_2,182.372000
8_14_null_10,216.674000
8_14_null_100,211.795000
2_8,208.636000
8_14,208.478000
8_14_null_2,182.095000
8_14_null_10,217.231000
8_14_null_100,211.567000
2_8,208.522000
8_14,208.586000
8_14_null_2,182.064000
8_14_null_10,216.610000
8_14_null_100,211.649000
2_8,208.551000
8_14,208.482000
8_14_null_2,182.059000
8_14_null_10,216.817000
8_14_null_100,211.666000
2_8,209.031000
8_14,208.361000
8_14_null_2,182.020000
8_14_null_10,216.824000
8_14_null_100,211.834000
2_8,208.620000
8_14,208.496000
8_14_null_2,182.043000
8_14_null_10,216.413000
8_14_null_100,211.457000
2_8,208.730000
8_14,208.443000
8_14_null_2,182.070000
8_14_null_10,216.974000
8_14_null_100,211.562000
2_8,208.562000
8_14,208.461000
8_14_null_2,181.968000
8_14_null_10,217.358000
8_14_null_100,211.503000
2_8,208.588000
8_14,208.474000
8_14_null_2,181.947000
8_14_null_10,216.798000
8_14_null_100,211.620000
2_8,208.345000
8_14,208.441000
8_14_null_2,181.962000
8_14_null_10,216.681000
8_14_null_100,211.612000
2_8,208.414000
8_14,208.351000
8_14_null_2,182.059000
8_14_null_10,216.774000
8_14_null_100,211.538000
2_8,208.524000
8_14,208.228000
8_14_null_2,181.841000
8_14_null_10,216.694000
8_14_null_100,211.667000
2_8,208.623000
8_14,208.282000
8_14_null_2,182.051000
8_14_null_10,216.695000
8_14_null_100,211.663000
2_8,208.701000
8_14,208.339000
8_14_null_2,182.132000
8_14_null_10,216.498000
8_14_null_100,211.637000
2_8,208.786000
8_14,208.457000
8_14_null_2,182.063000
8_14_null_10,217.334000
8_14_null_100,211.684000
2_8,208.504000
8_14,208.337000
8_14_null_2,182.187000
8_14_null_10,216.564000
8_14_null_100,211.652000
2_8,208.650000
8_14,208.489000
8_14_null_2,181.669000
8_14_null_10,216.733000
8_14_null_100,211.873000
2_8,208.584000
8_14,208.467000
8_14_null_2,182.273000
8_14_null_10,216.720000
8_14_null_100,211.778000
2_8,208.592000
8_14,208.446000
8_14_null_2,182.060000
8_14_null_10,216.543000
8_14_null_100,211.759000
2_8,208.566000
8_14,208.296000
8_14_null_2,182.008000
8_14_null_10,216.514000
8_14_null_100,211.781000
2_8,208.379000
8_14,208.348000
8_14_null_2,181.972000
8_14_null_10,216.911000
8_14_null_100,211.423000
2_8,208.939000
8_14,208.455000
8_14_null_2,182.077000
8_14_null_10,216.753000
8_14_null_100,211.735000
2_8,208.608000
8_14,208.473000
8_14_null_2,182.029000
8_14_null_10,216.812000
8_14_null_100,211.647000
2_8,208.684000
8_14,208.462000
8_14_null_2,182.067000
8_14_null_10,216.710000
8_14_null_100,211.628000
2_8,208.676000
8_14,208.327000
8_14_null_2,181.971000
8_14_null_10,216.739000
8_14_null_100,211.571000
2_8,208.716000
8_14,208.472000
8_14_null_2,182.027000
8_14_null_10,216.766000
8_14_null_100,211.627000
2_8,208.528000
8_14,208.411000
8_14_null_2,181.936000
8_14_null_10,216.723000
8_14_null_100,211.516000
2_8,208.498000
8_14,208.414000
8_14_null_2,181.806000
8_14_null_10,216.812000
8_14_null_100,211.530000
2_8,208.687000
8_14,208.335000
8_14_null_2,182.058000
8_14_null_10,216.795000
8_14_null_100,211.557000
2_8,208.715000
8_14,208.304000
8_14_null_2,182.108000
8_14_null_10,216.925000
8_14_null_100,211.647000
2_8,208.654000
8_14,208.256000
8_14_null_2,182.154000
8_14_null_10,217.606000
8_14_null_100,211.240000
2_8,208.616000
8_14,208.339000
8_14_null_2,182.140000
8_14_null_10,216.850000
8_14_null_100,211.697000
2_8,208.639000
8_14,208.292000
8_14_null_2,182.052000
8_14_null_10,216.594000
8_14_null_100,211.742000
2_8,208.630000
8_14,208.367000
8_14_null_2,182.107000
8_14_null_10,216.578000
8_14_null_100,211.403000
2_8,208.647000
8_14,208.343000
8_14_null_2,182.135000
8_14_null_10,216.495000
8_14_null_100,211.760000
2_8,208.623000
8_14,208.875000
8_14_null_2,182.519000
8_14_null_10,217.710000
8_14_null_100,211.820000
2_8,208.543000
8_14,208.346000
8_14_null_2,182.062000
8_14_null_10,216.529000
8_14_null_100,211.677000
2_8,208.582000
8_14,208.458000
8_14_null_2,182.092000
8_14_null_10,216.606000
8_14_null_100,211.730000
2_8,208.597000
8_14,208.864000
8_14_null_2,181.927000
8_14_null_10,216.797000
8_14_null_100,211.627000
2_8,208.562000
8_14,208.740000
8_14_null_2,181.980000
8_14_null_10,219.074000
8_14_null_100,211.566000
2_8,208.658000
8_14,208.565000
8_14_null_2,182.184000
8_14_null_10,217.002000
8_14_null_100,211.662000
2_8,208.497000
8_14,209.731000
8_14_null_2,212.183000
8_14_null_10,216.885000
8_14_null_100,211.535000
2_8,208.566000
8_14,208.434000
8_14_null_2,181.983000
8_14_null_10,216.726000
8_14_null_100,211.605000
2_8,208.524000
8_14,208.394000
8_14_null_2,182.034000
8_14_null_10,216.656000
8_14_null_100,211.616000
2_8,209.670000
8_14,208.407000
8_14_null_2,182.200000
8_14_null_10,217.332000
8_14_null_100,211.566000
2_8,208.684000
8_14,208.398000
8_14_null_2,182.177000
8_14_null_10,216.674000
8_14_null_100,211.658000
2_8,208.815000
8_14,208.403000
8_14_null_2,182.038000
8_14_null_10,216.797000
8_14_null_100,211.850000
2_8,208.694000
8_14,208.378000
8_14_null_2,182.030000
8_14_null_10,216.732000
8_14_null_100,211.813000
2_8,208.579000
8_14,208.344000
8_14_null_2,181.965000
8_14_null_10,217.072000
8_14_null_100,211.669000
2_8,208.558000
8_14,208.351000
8_14_null_2,182.040000
8_14_null_10,217.353000
8_14_null_100,211.696000
2_8,208.653000
8_14,208.505000
8_14_null_2,182.036000
8_14_null_10,216.704000
8_14_null_100,211.860000
2_8,208.555000
8_14,208.293000
8_14_null_2,181.529000
8_14_null_10,216.852000
8_14_null_100,211.713000
2_8,208.395000
8_14,208.559000
8_14_null_2,182.128000
8_14_null_10,216.765000
8_14_null_100,211.771000
2_8,208.559000
8_14,208.511000
8_14_null_2,182.078000
8_14_null_10,217.203000
8_14_null_100,211.225000
2_8,210.358000
8_14,211.894000
8_14_null_2,182.794000
8_14_null_10,217.119000
8_14_null_100,212.001000
2_8,210.772000
8_14,208.582000
8_14_null_2,181.974000
8_14_null_10,217.710000
8_14_null_100,211.598000
2_8,208.513000
8_14,208.530000
8_14_null_2,182.054000
8_14_null_10,217.387000
8_14_null_100,212.006000
2_8,209.812000
8_14,208.452000
8_14_null_2,182.029000
8_14_null_10,216.985000
8_14_null_100,211.680000
2_8,208.723000
8_14,208.646000
8_14_null_2,182.074000
8_14_null_10,219.223000
8_14_null_100,213.881000
2_8,208.637000
8_14,208.438000
8_14_null_2,182.182000
8_14_null_10,217.254000
8_14_null_100,211.182000
2_8,208.560000
8_14,208.399000
8_14_null_2,182.125000
8_14_null_10,218.430000
8_14_null_100,211.484000
2_8,208.482000
8_14,208.327000
8_14_null_2,182.161000
8_14_null_10,216.609000
8_14_null_100,211.660000
2_8,208.692000
8_14,208.424000
8_14_null_2,182.074000
8_14_null_10,216.907000
8_14_null_100,211.457000
2_8,208.645000
8_14,208.379000
8_14_null_2,182.065000
8_14_null_10,216.528000
8_14_null_100,212.502000
2_8,208.617000
8_14,208.373000
8_14_null_2,182.053000
8_14_null_10,216.957000
8_14_null_100,211.854000
2_8,208.678000
8_14,208.468000
8_14_null_2,182.074000
8_14_null_10,216.685000
8_14_null_100,211.637000
2_8,208.716000
8_14,208.436000
8_14_null_2,182.119000
8_14_null_10,216.741000
8_14_null_100,211.688000
2_8,208.643000
8_14,208.379000
8_14_null_2,182.118000
8_14_null_10,217.650000
8_14_null_100,211.476000
2_8,208.651000
8_14,208.392000
8_14_null_2,182.089000
8_14_null_10,216.972000
8_14_null_100,211.655000
2_8,208.608000
8_14,208.528000
8_14_null_2,182.065000
8_14_null_10,216.772000
8_14_null_100,211.603000
2_8,208.542000
8_14,208.461000
8_14_null_2,181.872000
8_14_null_10,216.879000
8_14_null_100,211.632000
2_8,208.648000
8_14,208.442000
8_14_null_2,182.080000
8_14_null_10,217.374000
8_14_null_100,211.486000
2_8,208.728000
8_14,208.463000
8_14_null_2,182.302000
8_14_null_10,218.460000
8_14_null_100,211.444000
2_8,208.480000
8_14,208.496000
8_14_null_2,181.988000
8_14_null_10,217.221000
8_14_null_100,211.514000
2_8,208.639000
8_14,208.499000
8_14_null_2,182.054000
8_14_null_10,216.904000
8_14_null_100,211.608000
2_8,209.301000
8_14,208.536000
8_14_null_2,182.005000
8_14_null_10,216.722000
8_14_null_100,211.679000
2_8,208.694000
8_14,208.375000
8_14_null_2,182.115000
8_14_null_10,217.799000
8_14_null_100,211.650000
2_8,208.534000
8_14,208.290000
8_14_null_2,182.054000
8_14_null_10,216.892000
8_14_null_100,211.212000
2_8,208.949000
8_14,208.424000
8_14_null_2,182.036000
8_14_null_10,216.636000
8_14_null_100,211.580000
2_8,208.493000
8_14,208.373000
8_14_null_2,182.067000
8_14_null_10,216.742000
8_14_null_100,211.787000
2_8,208.531000
8_14,208.359000
8_14_null_2,182.056000
8_14_null_10,216.649000
8_14_null_100,211.801000
2_8,208.733000
8_14,208.302000
8_14_null_2,181.989000
8_14_null_10,216.752000
8_14_null_100,211.714000
2_8,208.529000
8_14,208.445000
8_14_null_2,182.351000
8_14_null_10,216.946000
8_14_null_100,211.791000
2_8,208.540000
8_14,208.370000
8_14_null_2,182.031000
8_14_null_10,216.813000
8_14_null_100,211.160000
2_8,208.509000
8_14,208.490000
8_14_null_2,182.019000
8_14_null_10,216.793000
8_14_null_100,211.591000
2_8,208.673000
8_14,208.629000
8_14_null_2,181.959000
8_14_null_10,216.758000
8_14_null_100,211.516000
2_8,208.667000
8_14,208.433000
8_14_null_2,181.958000
8_14_null_10,216.826000
8_14_null_100,211.535000
2_8,208.635000
8_14,208.365000
8_14_null_2,182.054000
8_14_null_10,216.810000
8_14_null_100,211.530000
2_8,208.649000
8_14,208.460000
8_14_null_2,181.798000
8_14_null_10,216.925000
8_14_null_100,211.654000
2_8,208.955000
8_14,208.364000
8_14_null_2,182.018000
8_14_null_10,216.750000
8_14_null_100,211.943000
2_8,208.584000
8_14,208.290000
8_14_null_2,182.039000
8_14_null_10,216.941000
8_14_null_100,211.293000
2_8,208.619000
8_14,210.598000
8_14_null_2,182.186000
8_14_null_10,216.815000
8_14_null_100,211.590000
2_8,208.907000
8_14,224.622000
8_14_null_2,196.375000
8_14_null_10,239.302000
8_14_null_100,211.744000
2_8,208.671000
8_14,208.473000
8_14_null_2,182.065000
8_14_null_10,216.777000
8_14_null_100,211.617000
2_8,226.922000
8_14,208.431000
8_14_null_2,182.076000
8_14_null_10,218.202000
8_14_null_100,211.728000
2_8,208.518000
8_14,208.441000
8_14_null_2,181.912000
8_14_null_10,216.635000
8_14_null_100,211.750000
2_8,208.688000
8_14,208.498000
8_14_null_2,182.022000
8_14_null_10,216.895000
8_14_null_100,211.764000
2_8,208.679000
8_14,208.380000
8_14_null_2,182.065000
8_14_null_10,216.812000
8_14_null_100,212.192000
2_8,210.450000
8_14,215.586000
8_14_null_2,181.993000
8_14_null_10,217.037000
8_14_null_100,211.506000
2_8,208.700000
8_14,208.282000
8_14_null_2,181.993000
8_14_null_10,216.874000
8_14_null_100,211.525000
2_8,208.689000
8_14,208.348000
8_14_null_2,182.006000
8_14_null_10,216.673000
8_14_null_100,211.500000
2_8,208.663000
8_14,208.356000
8_14_null_2,182.046000
8_14_null_10,216.677000
8_14_null_100,211.525000
2_8,209.009000
8_14,208.942000
8_14_null_2,182.005000
8_14_null_10,217.768000
8_14_null_100,211.484000
2_8,208.451000
8_14,208.476000
8_14_null_2,181.973000
8_14_null_10,217.083000
8_14_null_100,211.749000
2_8,208.540000
8_14,208.419000
8_14_null_2,182.178000
8_14_null_10,216.587000
8_14_null_100,211.704000
2_8,208.605000
8_14,208.372000
8_14_null_2,182.183000
8_14_null_10,216.533000
8_14_null_100,211.717000
2_8,208.604000
8_14,208.489000
8_14_null_2,182.069000
8_14_null_10,216.729000
8_14_null_100,211.723000
2_8,208.774000
8_14,208.502000
8_14_null_2,182.007000
8_14_null_10,216.856000
8_14_null_100,211.795000
2_8,208.640000
8_14,208.486000
8_14_null_2,182.058000
8_14_null_10,216.517000
8_14_null_100,211.423000
2_8,208.596000
8_14,208.478000
8_14_null_2,182.029000
8_14_null_10,216.674000
8_14_null_100,211.772000
2_8,208.582000
8_14,208.458000
8_14_null_2,182.018000
8_14_null_10,216.838000
8_14_null_100,211.708000
2_8,208.494000
8_14,208.603000
8_14_null_2,182.021000
8_14_null_10,216.687000
8_14_null_100,211.605000
2_8,208.373000
8_14,208.319000
8_14_null_2,181.971000
8_14_null_10,217.307000
8_14_null_100,211.681000
2_8,208.560000
8_14,208.453000
8_14_null_2,182.073000
8_14_null_10,217.051000
8_14_null_100,211.162000
2_8,208.666000
8_14,208.348000
8_14_null_2,181.973000
8_14_null_10,217.418000
8_14_null_100,211.347000
2_8,208.351000
8_14,208.540000
8_14_null_2,182.071000
8_14_null_10,217.045000
8_14_null_100,211.719000
2_8,208.705000
8_14,208.511000
8_14_null_2,182.036000
8_14_null_10,216.964000
8_14_null_100,211.893000
2_8,208.910000
8_14,208.753000
8_14_null_2,182.126000
8_14_null_10,217.436000
8_14_null_100,211.523000
2_8,208.768000
8_14,208.493000
8_14_null_2,182.270000
8_14_null_10,217.162000
8_14_null_100,211.733000
2_8,208.907000
8_14,208.615000
8_14_null_2,182.171000
8_14_null_10,217.040000
8_14_null_100,211.359000
2_8,208.796000
8_14,208.494000
8_14_null_2,182.343000
8_14_null_10,217.011000
8_14_null_100,211.352000
2_8,209.563000
8_14,208.480000
8_14_null_2,182.487000
8_14_null_10,216.664000
8_14_null_100,211.701000
2_8,208.476000
