name,microseconds
8_14_null_10,169.558000
8_14_null_100,160.407000
2_8,155.980000
8_14,156.402000
8_14_null_2,155.979000
8_14_null_10,169.553000
8_14_null_100,160.301000
2_8,156.216000
8_14,156.024000
8_14_null_2,156.174000
8_14_null_10,169.717000
8_14_null_100,160.182000
2_8,156.216000
8_14,155.926000
8_14_null_2,155.936000
8_14_null_10,169.543000
8_14_null_100,160.310000
2_8,156.048000
8_14,156.676000
8_14_null_2,155.944000
8_14_null_10,169.622000
8_14_null_100,160.340000
2_8,156.743000
8_14,156.040000
8_14_null_2,156.024000
8_14_null_10,169.481000
8_14_null_100,160.348000
2_8,156.218000
8_14,156.130000
8_14_null_2,156.113000
8_14_null_10,169.550000
8_14_null_100,160.248000
2_8,156.017000
8_14,156.035000
8_14_null_2,156.033000
8_14_null_10,169.702000
8_14_null_100,160.213000
2_8,156.212000
8_14,155.966000
8_14_null_2,155.931000
8_14_null_10,169.543000
8_14_null_100,160.450000
2_8,155.916000
8_14,156.125000
8_14_null_2,156.022000
8_14_null_10,169.688000
8_14_null_100,160.210000
